com.samsung.shealth.tracker.pedometer_day_summary,6311013,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
63070030,2962,7803e19f-86a1-449e-8897-2fc69ef8add3.binning_data.json,1616147,12800,63070030,26,2026-01-15 23:00:02.473,com.sec.android.app.shealth,2026-01-15 23:00:02.473,,1.4882123,2405.17,129.28087,2936,CdeuO5Zn7i,com.sec.android.app.shealth,0,7803e19f-86a1-449e-8897-2fc69ef8add3.achievement.json,7803e19f-86a1-449e-8897-2fc69ef8add3,1768435200000,
63070030,7217,868721b5-1f9e-4ef2-be22-12dd7a7b65a0.binning_data.json,3767028,12800,63070030,656,2026-01-15 23:00:04.835,com.sec.android.app.shealth,2026-01-15 23:00:04.835,,1.511422,5693.57,335.19,6561,kmteSRvjEN,com.sec.android.app.shealth,0,868721b5-1f9e-4ef2-be22-12dd7a7b65a0.achievement.json,868721b5-1f9e-4ef2-be22-12dd7a7b65a0,1768435200000,
63070030,5062,c598d7dc-2776-44c2-a4a9-97843d673acb.binning_data.json,2685676,12800,63070030,6,2026-01-16 23:00:03.521,com.sec.android.app.shealth,2026-01-16 23:00:03.521,,1.4960943,4018.0261,210.79222,5056,CdeuO5Zn7i,com.sec.android.app.shealth,0,c598d7dc-2776-44c2-a4a9-97843d673acb.achievement.json,c598d7dc-2776-44c2-a4a9-97843d673acb,1768521600000,
63070030,16803,82b7d277-333b-4155-b74c-d1c1a539fac1.binning_data.json,8790186,12800,63070030,569,2026-01-17 14:13:31.708,com.sec.android.app.shealth,2026-01-15 23:47:46.881,82b7d277-333b-4155-b74c-d1c1a539fac1.source_info.json,1.506223,13239.981,714.3949,16234,VfS0qUERdZ,com.sec.android.app.shealth,0,82b7d277-333b-4155-b74c-d1c1a539fac1.achievement.json,82b7d277-333b-4155-b74c-d1c1a539fac1,1768521600000,
63070030,532,381b7bf0-f044-4f1a-beab-22e6d138b72c.binning_data.json,329547,12800,63070030,23,2026-01-17 20:29:24.869,com.sec.android.app.shealth,2026-01-17 09:40:55.658,381b7bf0-f044-4f1a-beab-22e6d138b72c.source_info.json,1.4334129,472.37744,27.86441,509,VfS0qUERdZ,com.sec.android.app.shealth,0,381b7bf0-f044-4f1a-beab-22e6d138b72c.achievement.json,381b7bf0-f044-4f1a-beab-22e6d138b72c,1768608000000,
63070030,532,1f240ec0-7bb6-46c0-82ea-3f3c3737f84b.binning_data.json,329547,12800,63070030,23,2026-01-17 23:00:03.374,com.sec.android.app.shealth,2026-01-17 23:00:03.374,,1.4334129,472.37744,27.86441,509,CdeuO5Zn7i,com.sec.android.app.shealth,0,1f240ec0-7bb6-46c0-82ea-3f3c3737f84b.achievement.json,1f240ec0-7bb6-46c0-82ea-3f3c3737f84b,1768608000000,
63070030,16610,0ea780ea-cbb1-4fb5-af28-a7020c25581c.binning_data.json,8650619,12800,63070030,813,2026-01-17 23:00:05.252,com.sec.android.app.shealth,2026-01-16 23:01:00.039,,1.5132109,13090.21,711.44,15797,kmteSRvjEN,com.sec.android.app.shealth,0,0ea780ea-cbb1-4fb5-af28-a7020c25581c.achievement.json,0ea780ea-cbb1-4fb5-af28-a7020c25581c,1768521600000,
63070030,3382,72b69b1a-ec61-491c-a595-52f4ceb99e71.binning_data.json,1860283,12800,63070030,24,2026-01-18 23:00:03.152,com.sec.android.app.shealth,2026-01-18 23:00:03.152,,1.4730154,2740.2268,148.54808,3358,CdeuO5Zn7i,com.sec.android.app.shealth,0,72b69b1a-ec61-491c-a595-52f4ceb99e71.achievement.json,72b69b1a-ec61-491c-a595-52f4ceb99e71,1768694400000,
63070030,20062,d5174f52-55cb-446b-a9c9-1a97b63ee4c9.binning_data.json,10415087,12800,63070030,700,2026-01-18 23:08:53.784,com.sec.android.app.shealth,2026-01-17 23:36:17.214,d5174f52-55cb-446b-a9c9-1a97b63ee4c9.source_info.json,1.5263914,15897.499,866.51337,19362,VfS0qUERdZ,com.sec.android.app.shealth,0,d5174f52-55cb-446b-a9c9-1a97b63ee4c9.achievement.json,d5174f52-55cb-446b-a9c9-1a97b63ee4c9,1768694400000,
63070030,5315,db92b402-034b-4079-b0e1-6cc89d45c29d.binning_data.json,2848141,12800,63070030,54,2026-01-19 23:36:38.240,com.sec.android.app.shealth,2026-01-19 23:36:38.240,,1.5109997,4303.5405,227.32059,5261,CdeuO5Zn7i,com.sec.android.app.shealth,0,db92b402-034b-4079-b0e1-6cc89d45c29d.achievement.json,db92b402-034b-4079-b0e1-6cc89d45c29d,1768780800000,
63070030,19583,93e90584-d600-44c9-ae2e-287eb330f538.binning_data.json,10144729,12800,63070030,706,2026-01-19 23:36:43.995,com.sec.android.app.shealth,2026-01-18 23:00:07.524,,1.5237085,15457.61,840.18,18877,kmteSRvjEN,com.sec.android.app.shealth,0,93e90584-d600-44c9-ae2e-287eb330f538.achievement.json,93e90584-d600-44c9-ae2e-287eb330f538,1768694400000,
63070030,20433,c22d142a-0203-47ea-8351-367e9f2bb635.binning_data.json,10616384,12800,63070030,1103,2026-01-20 06:52:38.331,com.sec.android.app.shealth,2026-01-19 04:57:49.423,c22d142a-0203-47ea-8351-367e9f2bb635.source_info.json,1.525977,16200.357,892.1589,19330,VfS0qUERdZ,com.sec.android.app.shealth,0,c22d142a-0203-47ea-8351-367e9f2bb635.achievement.json,c22d142a-0203-47ea-8351-367e9f2bb635,1768780800000,
63070030,4342,4c98aeab-6740-4bef-9da5-948c77eadb26.binning_data.json,2186031,12800,63070030,24,2026-01-20 23:00:03.002,com.sec.android.app.shealth,2026-01-20 23:00:03.002,,1.6169119,3534.62,182.58128,4318,CdeuO5Zn7i,com.sec.android.app.shealth,0,4c98aeab-6740-4bef-9da5-948c77eadb26.achievement.json,4c98aeab-6740-4bef-9da5-948c77eadb26,1768867200000,
63070030,19999,97d1f299-9058-4b20-b51f-4f823984b881.binning_data.json,10321599,12800,63070030,1242,2026-01-20 23:00:05.239,com.sec.android.app.shealth,2026-01-19 23:36:44.094,,1.532936,15822.35,877.31,18757,kmteSRvjEN,com.sec.android.app.shealth,0,97d1f299-9058-4b20-b51f-4f823984b881.achievement.json,97d1f299-9058-4b20-b51f-4f823984b881,1768780800000,
63070030,8803,b6acbfae-663d-45e8-8fc3-e836ee341e54.binning_data.json,4446330,12800,63070030,473,2026-01-20 23:51:32.342,com.sec.android.app.shealth,2026-01-20 06:52:37.847,b6acbfae-663d-45e8-8fc3-e836ee341e54.source_info.json,1.5865778,7054.4497,388.27448,8330,VfS0qUERdZ,com.sec.android.app.shealth,0,b6acbfae-663d-45e8-8fc3-e836ee341e54.achievement.json,b6acbfae-663d-45e8-8fc3-e836ee341e54,1768867200000,
63070030,10063,d5c18c90-60a8-4ebd-8ca3-f738fe6d3c1e.binning_data.json,5357438,12800,63070030,467,2026-01-21 21:28:40.367,com.sec.android.app.shealth,2026-01-20 23:51:32.041,d5c18c90-60a8-4ebd-8ca3-f738fe6d3c1e.source_info.json,1.4771391,7913.6816,438.2357,9596,VfS0qUERdZ,com.sec.android.app.shealth,0,d5c18c90-60a8-4ebd-8ca3-f738fe6d3c1e.achievement.json,d5c18c90-60a8-4ebd-8ca3-f738fe6d3c1e,1768953600000,
63070030,4876,210e5099-585e-46db-aa7c-9d5290126071.binning_data.json,2719358,12800,63070030,27,2026-01-21 23:11:08.963,com.sec.android.app.shealth,2026-01-21 23:11:08.963,,1.4363159,3905.8577,209.60826,4849,CdeuO5Zn7i,com.sec.android.app.shealth,0,210e5099-585e-46db-aa7c-9d5290126071.achievement.json,210e5099-585e-46db-aa7c-9d5290126071,1768953600000,
63070030,9622,b53d4690-ca27-4681-9b26-4e4794c496a9.binning_data.json,5077216,12800,63070030,520,2026-01-21 23:11:16.240,com.sec.android.app.shealth,2026-01-21 23:11:16.240,,1.4877758,7553.76,418.78998,9102,kmteSRvjEN,com.sec.android.app.shealth,0,b53d4690-ca27-4681-9b26-4e4794c496a9.achievement.json,b53d4690-ca27-4681-9b26-4e4794c496a9,1768953600000,
63070030,8587,0914609b-a0fa-4aa9-a6eb-8e393e9b2c01.binning_data.json,4339403,12800,63070030,508,2026-01-21 23:11:16.290,com.sec.android.app.shealth,2026-01-20 23:00:05.225,,1.5785741,6850.07,376.55,8079,kmteSRvjEN,com.sec.android.app.shealth,0,0914609b-a0fa-4aa9-a6eb-8e393e9b2c01.achievement.json,0914609b-a0fa-4aa9-a6eb-8e393e9b2c01,1768867200000,
63070030,5021,d9f7f955-d2d9-42b6-9f05-cf053c9e8f24.binning_data.json,2654619,12800,63070030,206,2026-01-22 23:11:18.535,com.sec.android.app.shealth,2026-01-22 23:11:18.535,,1.5467265,4105.9697,222.302,4815,CdeuO5Zn7i,com.sec.android.app.shealth,0,d9f7f955-d2d9-42b6-9f05-cf053c9e8f24.achievement.json,d9f7f955-d2d9-42b6-9f05-cf053c9e8f24,1769040000000,
63070030,9025,76f99d38-0d20-4604-9fdc-95d360d47e6a.binning_data.json,4648104,12800,63070030,608,2026-01-22 23:11:39.376,com.sec.android.app.shealth,2026-01-21 23:21:02.485,76f99d38-0d20-4604-9fdc-95d360d47e6a.source_info.json,1.5607481,7254.5205,409.09515,8417,VfS0qUERdZ,com.sec.android.app.shealth,0,76f99d38-0d20-4604-9fdc-95d360d47e6a.achievement.json,76f99d38-0d20-4604-9fdc-95d360d47e6a,1769040000000,
63070030,8631,472cc279-7d56-451c-ba62-7ca9b7ca8cd7.binning_data.json,4390062,12800,63070030,720,2026-01-22 23:12:02.285,com.sec.android.app.shealth,2026-01-22 23:11:36.718,,1.56757,6881.73,394.19,7911,kmteSRvjEN,com.sec.android.app.shealth,0,472cc279-7d56-451c-ba62-7ca9b7ca8cd7.achievement.json,472cc279-7d56-451c-ba62-7ca9b7ca8cd7,1769040000000,
63070030,6437,f700bd05-d887-4ad2-9e13-9df5388c47cc.binning_data.json,3244227,12800,63070030,184,2026-01-23 20:46:32.259,com.sec.android.app.shealth,2026-01-22 23:11:00.432,f700bd05-d887-4ad2-9e13-9df5388c47cc.source_info.json,1.5809507,5128.964,275.39447,6253,VfS0qUERdZ,com.sec.android.app.shealth,0,f700bd05-d887-4ad2-9e13-9df5388c47cc.achievement.json,f700bd05-d887-4ad2-9e13-9df5388c47cc,1769126400000,
63070030,3250,caa174bf-e5c8-4e6a-9c3e-bc836a34950a.binning_data.json,1598344,12800,63070030,5,2026-01-23 23:08:19.734,com.sec.android.app.shealth,2026-01-22 23:11:18.613,,1.6384417,2618.795,134.30626,3245,CdeuO5Zn7i,com.sec.android.app.shealth,0,caa174bf-e5c8-4e6a-9c3e-bc836a34950a.achievement.json,caa174bf-e5c8-4e6a-9c3e-bc836a34950a,1769126400000,
63070030,6306,f6fe62ae-5058-406c-bc4c-9faf4a968758.binning_data.json,3176973,12800,63070030,211,2026-01-23 23:08:26.472,com.sec.android.app.shealth,2026-01-23 23:08:26.472,,1.5824524,5027.41,275.05,6095,kmteSRvjEN,com.sec.android.app.shealth,0,f6fe62ae-5058-406c-bc4c-9faf4a968758.achievement.json,f6fe62ae-5058-406c-bc4c-9faf4a968758,1769126400000,
63070030,2269,1c049dcd-8298-41b5-a35a-ae89ac36b95d.binning_data.json,1301835,12800,63070030,33,2026-01-24 22:59:24.399,com.sec.android.app.shealth,2026-01-23 23:22:05.856,1c049dcd-8298-41b5-a35a-ae89ac36b95d.source_info.json,1.3782784,1794.291,100.43397,2236,VfS0qUERdZ,com.sec.android.app.shealth,0,1c049dcd-8298-41b5-a35a-ae89ac36b95d.achievement.json,1c049dcd-8298-41b5-a35a-ae89ac36b95d,1769212800000,
63070030,995,dfdcca28-b559-44f6-924c-5f7bbbe6371d.binning_data.json,656350,12800,63070030,14,2026-01-24 23:00:02.348,com.sec.android.app.shealth,2026-01-24 23:00:02.348,,1.2225045,802.3911,46.36264,981,CdeuO5Zn7i,com.sec.android.app.shealth,0,dfdcca28-b559-44f6-924c-5f7bbbe6371d.achievement.json,dfdcca28-b559-44f6-924c-5f7bbbe6371d,1769212800000,
63070030,1512,c0c56898-0f9b-417a-881f-7580a5be3cb8.binning_data.json,812058,12800,63070030,22,2026-01-24 23:00:25.658,com.sec.android.app.shealth,2026-01-24 23:00:25.658,,1.4451666,1173.56,64.37,1490,kmteSRvjEN,com.sec.android.app.shealth,0,c0c56898-0f9b-417a-881f-7580a5be3cb8.achievement.json,c0c56898-0f9b-417a-881f-7580a5be3cb8,1769212800000,
63070030,616,c333f467-c878-45b9-8064-4d99b66d38fe.binning_data.json,426789,12800,63070030,17,2026-01-25 23:00:02.739,com.sec.android.app.shealth,2026-01-25 23:00:02.739,,1.264147,539.5249,32.66681,599,CdeuO5Zn7i,com.sec.android.app.shealth,0,c333f467-c878-45b9-8064-4d99b66d38fe.achievement.json,c333f467-c878-45b9-8064-4d99b66d38fe,1769299200000,
63070030,2065,1155addc-849c-4a78-970c-527ecfe9748a.binning_data.json,1190614,12800,63070030,29,2026-01-25 23:53:29.497,com.sec.android.app.shealth,2026-01-24 23:22:37.244,1155addc-849c-4a78-970c-527ecfe9748a.source_info.json,1.3846238,1648.5537,92.55984,2036,VfS0qUERdZ,com.sec.android.app.shealth,0,1155addc-849c-4a78-970c-527ecfe9748a.achievement.json,1155addc-849c-4a78-970c-527ecfe9748a,1769299200000,
63070030,3008,76e8bb5d-16e5-4773-975b-444ae386f21c.binning_data.json,1822115,12800,63070030,40,2026-01-26 23:00:02.174,com.sec.android.app.shealth,2026-01-26 23:00:02.174,,1.3143343,2394.8691,132.44751,2968,CdeuO5Zn7i,com.sec.android.app.shealth,0,76e8bb5d-16e5-4773-975b-444ae386f21c.achievement.json,76e8bb5d-16e5-4773-975b-444ae386f21c,1769385600000,
63070030,1707,f4d28ca6-288f-4294-ab5b-613eff7fa084.binning_data.json,929681,12800,63070030,15,2026-01-26 23:00:04.330,com.sec.android.app.shealth,2026-01-25 23:00:04.576,,1.4216267,1321.66,72.52,1692,kmteSRvjEN,com.sec.android.app.shealth,0,f4d28ca6-288f-4294-ab5b-613eff7fa084.achievement.json,f4d28ca6-288f-4294-ab5b-613eff7fa084,1769299200000,
63070030,5474,053302c2-25a6-4136-a781-e4ab1a34a0f8.binning_data.json,2883391,12800,63070030,380,2026-01-26 23:53:49.448,com.sec.android.app.shealth,2026-01-26 04:55:25.820,053302c2-25a6-4136-a781-e4ab1a34a0f8.source_info.json,1.5265716,4401.7036,252.54007,5094,VfS0qUERdZ,com.sec.android.app.shealth,0,053302c2-25a6-4136-a781-e4ab1a34a0f8.achievement.json,053302c2-25a6-4136-a781-e4ab1a34a0f8,1769385600000,
63070030,4107,02555613-7356-4a9b-8a38-fb83b2a0da6d.binning_data.json,2164218,12800,63070030,237,2026-01-27 23:00:04.247,com.sec.android.app.shealth,2026-01-27 23:00:04.247,,1.5953629,3452.7148,190.45892,3870,CdeuO5Zn7i,com.sec.android.app.shealth,0,02555613-7356-4a9b-8a38-fb83b2a0da6d.achievement.json,02555613-7356-4a9b-8a38-fb83b2a0da6d,1769472000000,
63070030,4968,45276583-b561-4d8f-9eb2-c760c67b3e82.binning_data.json,2538153,12800,63070030,386,2026-01-27 23:00:06.549,com.sec.android.app.shealth,2026-01-26 23:00:04.318,,1.5568012,3951.4,237.97,4582,kmteSRvjEN,com.sec.android.app.shealth,0,45276583-b561-4d8f-9eb2-c760c67b3e82.achievement.json,45276583-b561-4d8f-9eb2-c760c67b3e82,1769385600000,
63070030,8248,67816025-711e-4911-aa74-267f8a6bd87c.binning_data.json,4279865,12800,63070030,503,2026-01-27 23:55:04.510,com.sec.android.app.shealth,2026-01-27 00:27:53.879,67816025-711e-4911-aa74-267f8a6bd87c.source_info.json,1.548609,6627.839,370.65387,7745,VfS0qUERdZ,com.sec.android.app.shealth,0,67816025-711e-4911-aa74-267f8a6bd87c.achievement.json,67816025-711e-4911-aa74-267f8a6bd87c,1769472000000,
63070030,6832,1fe19e30-256a-4cfc-8cd4-0228e3ecdd73.binning_data.json,3749414,12800,63070030,80,2026-01-28 23:00:03.154,com.sec.android.app.shealth,2026-01-28 23:00:03.154,,1.4756813,5532.9414,297.31726,6752,CdeuO5Zn7i,com.sec.android.app.shealth,0,1fe19e30-256a-4cfc-8cd4-0228e3ecdd73.achievement.json,1fe19e30-256a-4cfc-8cd4-0228e3ecdd73,1769558400000,
63070030,7785,8d42b25b-a89d-4bbe-903f-0b34efcf399a.binning_data.json,4002660,12800,63070030,475,2026-01-28 23:00:05.198,com.sec.android.app.shealth,2026-01-27 23:00:06.546,,1.5374924,6154.06,342.11,7310,kmteSRvjEN,com.sec.android.app.shealth,0,8d42b25b-a89d-4bbe-903f-0b34efcf399a.achievement.json,8d42b25b-a89d-4bbe-903f-0b34efcf399a,1769472000000,
63070030,10794,46089251-0d93-4728-8cd0-b5c0d8edfb13.binning_data.json,5641893,12800,63070030,391,2026-01-28 23:54:30.857,com.sec.android.app.shealth,2026-01-28 04:59:59.485,46089251-0d93-4728-8cd0-b5c0d8edfb13.source_info.json,1.5218735,8586.247,469.653,10403,VfS0qUERdZ,com.sec.android.app.shealth,0,46089251-0d93-4728-8cd0-b5c0d8edfb13.achievement.json,46089251-0d93-4728-8cd0-b5c0d8edfb13,1769558400000,
63070030,9457,82e3c575-622e-4434-b01e-bb2bc869805f.binning_data.json,5059922,12800,63070030,654,2026-01-29 22:14:12.905,com.sec.android.app.shealth,2026-01-29 06:05:58.725,82e3c575-622e-4434-b01e-bb2bc869805f.source_info.json,1.4845337,7511.6255,419.9403,8803,VfS0qUERdZ,com.sec.android.app.shealth,0,82e3c575-622e-4434-b01e-bb2bc869805f.achievement.json,82e3c575-622e-4434-b01e-bb2bc869805f,1769644800000,
63070030,3723,9e156e90-57a3-4d29-9d05-8575708a99ef.binning_data.json,2078182,12800,63070030,69,2026-01-29 23:00:03.677,com.sec.android.app.shealth,2026-01-29 23:00:03.677,,1.4535264,3020.6926,163.20111,3654,CdeuO5Zn7i,com.sec.android.app.shealth,0,9e156e90-57a3-4d29-9d05-8575708a99ef.achievement.json,9e156e90-57a3-4d29-9d05-8575708a99ef,1769644800000,
63070030,9999,49076446-5da5-47ae-ad50-d6e63dd19827.binning_data.json,5170751,12800,63070030,380,2026-01-29 23:00:05.885,com.sec.android.app.shealth,2026-01-28 23:00:05.189,,1.5286927,7904.49,433.79,9619,kmteSRvjEN,com.sec.android.app.shealth,0,49076446-5da5-47ae-ad50-d6e63dd19827.achievement.json,49076446-5da5-47ae-ad50-d6e63dd19827,1769558400000,
63070030,8868,94a73920-7e9a-41bb-be5f-f71c033302d4.binning_data.json,4684641,12800,63070030,626,2026-01-29 23:00:05.907,com.sec.android.app.shealth,2026-01-29 23:00:05.907,,1.4858172,6960.52,387.08,8242,kmteSRvjEN,com.sec.android.app.shealth,0,94a73920-7e9a-41bb-be5f-f71c033302d4.achievement.json,94a73920-7e9a-41bb-be5f-f71c033302d4,1769644800000,
63070030,5068,2d412349-40e6-419e-bb56-42fd8d42e657.binning_data.json,2659241,12800,63070030,212,2026-01-30 21:28:16.765,com.sec.android.app.shealth,2026-01-29 23:15:27.223,2d412349-40e6-419e-bb56-42fd8d42e657.source_info.json,1.5250083,4055.3657,228.25151,4856,VfS0qUERdZ,com.sec.android.app.shealth,0,2d412349-40e6-419e-bb56-42fd8d42e657.achievement.json,2d412349-40e6-419e-bb56-42fd8d42e657,1769731200000,
63070030,2089,037a3d80-69a6-4531-af44-b73bb6ec8e92.binning_data.json,1162980,12800,63070030,14,2026-01-30 23:00:02.896,com.sec.android.app.shealth,2026-01-30 23:00:02.896,,1.4693341,1708.8066,92.52853,2075,CdeuO5Zn7i,com.sec.android.app.shealth,0,037a3d80-69a6-4531-af44-b73bb6ec8e92.achievement.json,037a3d80-69a6-4531-af44-b73bb6ec8e92,1769731200000,
63070030,4464,9a86194e-2431-454a-8d2c-21fb1b1fd9f1.binning_data.json,2287035,12800,63070030,260,2026-01-30 23:00:04.880,com.sec.android.app.shealth,2026-01-30 23:00:04.880,,1.5459753,3535.7,205.3,4204,kmteSRvjEN,com.sec.android.app.shealth,0,9a86194e-2431-454a-8d2c-21fb1b1fd9f1.achievement.json,9a86194e-2431-454a-8d2c-21fb1b1fd9f1,1769731200000,
63070030,3388,d8bf53e4-ae2e-4768-b344-57e2bbd2c5e8.binning_data.json,1842279,12800,63070030,59,2026-01-31 20:35:18.221,com.sec.android.app.shealth,2026-01-31 01:39:53.390,d8bf53e4-ae2e-4768-b344-57e2bbd2c5e8.source_info.json,1.4719368,2711.7197,149.68312,3329,VfS0qUERdZ,com.sec.android.app.shealth,0,d8bf53e4-ae2e-4768-b344-57e2bbd2c5e8.achievement.json,d8bf53e4-ae2e-4768-b344-57e2bbd2c5e8,1769817600000,
63070030,1181,31c26bef-7469-445e-af58-3ce9c2aaaf9c.binning_data.json,712349,12800,63070030,22,2026-01-31 23:00:02.566,com.sec.android.app.shealth,2026-01-31 23:00:02.566,,1.379228,982.4929,56.42395,1159,CdeuO5Zn7i,com.sec.android.app.shealth,0,31c26bef-7469-445e-af58-3ce9c2aaaf9c.achievement.json,31c26bef-7469-445e-af58-3ce9c2aaaf9c,1769817600000,
63070030,2603,75d28990-40d9-4448-838f-d23bf330bc1a.binning_data.json,1376314,12800,63070030,44,2026-01-31 23:00:04.644,com.sec.android.app.shealth,2026-01-31 23:00:04.644,,1.478884,2035.41,110.26,2559,kmteSRvjEN,com.sec.android.app.shealth,0,75d28990-40d9-4448-838f-d23bf330bc1a.achievement.json,75d28990-40d9-4448-838f-d23bf330bc1a,1769817600000,
63070030,640,a6826d3a-e075-4293-ac30-6efa1314b541.binning_data.json,367239,12800,63070030,35,2026-02-01 23:00:02.832,com.sec.android.app.shealth,2026-02-01 23:00:02.832,,1.5674199,575.61816,33.34166,605,CdeuO5Zn7i,com.sec.android.app.shealth,0,a6826d3a-e075-4293-ac30-6efa1314b541.achievement.json,a6826d3a-e075-4293-ac30-6efa1314b541,1769904000000,
63070030,4322,c211a57a-ee96-4fc0-9314-207ef150ccb0.binning_data.json,2363986,12800,63070030,66,2026-02-02 00:01:31.446,com.sec.android.app.shealth,2026-02-01 01:50:28.063,c211a57a-ee96-4fc0-9314-207ef150ccb0.source_info.json,1.4325798,3386.5986,188.9107,4256,VfS0qUERdZ,com.sec.android.app.shealth,0,c211a57a-ee96-4fc0-9314-207ef150ccb0.achievement.json,c211a57a-ee96-4fc0-9314-207ef150ccb0,1769904000000,
63070030,5516,d4560a6c-c27d-4913-972a-b5048c046d15.binning_data.json,2950543,12800,63070030,20,2026-02-02 23:00:03.610,com.sec.android.app.shealth,2026-02-02 23:00:03.610,,1.4815589,4371.404,229.52034,5496,CdeuO5Zn7i,com.sec.android.app.shealth,0,d4560a6c-c27d-4913-972a-b5048c046d15.achievement.json,d4560a6c-c27d-4913-972a-b5048c046d15,1769990400000,
63070030,4124,eb5ce6f8-0663-44b2-a8a6-30f515a2a447.binning_data.json,2251187,12800,63070030,54,2026-02-02 23:00:06.477,com.sec.android.app.shealth,2026-02-01 23:00:05.338,,1.4190692,3194.59,178.05,4070,kmteSRvjEN,com.sec.android.app.shealth,0,eb5ce6f8-0663-44b2-a8a6-30f515a2a447.achievement.json,eb5ce6f8-0663-44b2-a8a6-30f515a2a447,1769904000000,
63070030,7506,e49039e8-a54c-4caa-8080-92673b772178.binning_data.json,4011120,12800,63070030,60,2026-02-03 07:15:24.990,com.sec.android.app.shealth,2026-02-02 00:02:44.232,e49039e8-a54c-4caa-8080-92673b772178.source_info.json,1.4744128,5914.048,314.60974,7446,VfS0qUERdZ,com.sec.android.app.shealth,0,e49039e8-a54c-4caa-8080-92673b772178.achievement.json,e49039e8-a54c-4caa-8080-92673b772178,1769990400000,
63070030,7228,a6d5cc74-8fd0-48a1-9b5f-50cdef15612d.binning_data.json,3814623,12800,63070030,97,2026-02-03 23:00:06.498,com.sec.android.app.shealth,2026-02-02 23:00:06.458,,1.4859318,5668.27,299.26,7131,kmteSRvjEN,com.sec.android.app.shealth,0,a6d5cc74-8fd0-48a1-9b5f-50cdef15612d.achievement.json,a6d5cc74-8fd0-48a1-9b5f-50cdef15612d,1769990400000,
63070030,184,fc4051ab-08e5-462a-8ef0-c77043b2f3fd.binning_data.json,102557,12800,63070030,3,2026-02-03 23:00:06.513,com.sec.android.app.shealth,2026-02-03 23:00:06.513,,1.3797098,141.5,8.28,181,kmteSRvjEN,com.sec.android.app.shealth,0,fc4051ab-08e5-462a-8ef0-c77043b2f3fd.achievement.json,fc4051ab-08e5-462a-8ef0-c77043b2f3fd,1770076800000,
63070030,3664,0948e3a2-a84d-483c-a23a-b44b2b1f5ecd.binning_data.json,1894266,12800,63070030,42,2026-02-03 22:56:32.806,com.sec.android.app.shealth,2026-02-02 23:20:25.500,0948e3a2-a84d-483c-a23a-b44b2b1f5ecd.source_info.json,1.5763617,2986.049,157.29399,3622,VfS0qUERdZ,com.sec.android.app.shealth,0,0948e3a2-a84d-483c-a23a-b44b2b1f5ecd.achievement.json,0948e3a2-a84d-483c-a23a-b44b2b1f5ecd,1770076800000,
63070030,3497,805fb2f2-f42c-442c-95d5-2930d3693302.binning_data.json,1800435,12800,63070030,40,2026-02-03 23:00:03.895,com.sec.android.app.shealth,2026-02-03 23:00:03.895,,1.5873848,2857.9841,149.91237,3457,CdeuO5Zn7i,com.sec.android.app.shealth,0,805fb2f2-f42c-442c-95d5-2930d3693302.achievement.json,805fb2f2-f42c-442c-95d5-2930d3693302,1770076800000,
63070030,2981,74192fa6-addd-49cf-b939-f09ca199c473.binning_data.json,1663846,12800,63070030,18,2026-02-04 23:00:27.000,com.sec.android.app.shealth,2026-02-04 23:00:27.000,,1.4442525,2403.014,129.34412,2963,CdeuO5Zn7i,com.sec.android.app.shealth,0,74192fa6-addd-49cf-b939-f09ca199c473.achievement.json,74192fa6-addd-49cf-b939-f09ca199c473,1770163200000,
63070030,6028,e3addc04-d9c5-40d3-883e-c4e50d2bc7c2.binning_data.json,3170965,12800,63070030,393,2026-02-05 00:03:13.712,com.sec.android.app.shealth,2026-02-04 00:13:44.460,e3addc04-d9c5-40d3-883e-c4e50d2bc7c2.source_info.json,1.5124378,4795.8887,278.3232,5635,VfS0qUERdZ,com.sec.android.app.shealth,0,e3addc04-d9c5-40d3-883e-c4e50d2bc7c2.achievement.json,e3addc04-d9c5-40d3-883e-c4e50d2bc7c2,1770163200000,
63070030,526,168c449b-ef03-4a42-a258-b0dc32c4215f.binning_data.json,334117,12800,63070030,8,2026-02-05 23:00:02.875,com.sec.android.app.shealth,2026-02-05 23:00:02.875,,1.2768626,426.62277,24.200579,518,CdeuO5Zn7i,com.sec.android.app.shealth,0,168c449b-ef03-4a42-a258-b0dc32c4215f.achievement.json,168c449b-ef03-4a42-a258-b0dc32c4215f,1770249600000,
63070030,5486,a75c3cf7-98fc-4f91-8499-02deb242160c.binning_data.json,2820677,12800,63070030,469,2026-02-05 23:00:05.000,com.sec.android.app.shealth,2026-02-04 23:02:38.828,,1.5422426,4350.17,257.77,5017,kmteSRvjEN,com.sec.android.app.shealth,0,a75c3cf7-98fc-4f91-8499-02deb242160c.achievement.json,a75c3cf7-98fc-4f91-8499-02deb242160c,1770163200000,
