com.samsung.shealth.tracker.floors_day_summary,6311013,1
create_sh_ver,binning_data,modify_sh_ver,update_time,create_time,floor_count,version_code,deviceuuid,pkg_name,datauuid,day_time
62810050,,62810050,2024-10-24 23:50:41.714,2024-10-24 23:50:41.714,21,1,CdeuO5Zn7i,com.sec.android.app.shealth,831c44a8-2552-45bb-83af-9c6949ebfa77,1656806400000,
62810050,,62810050,2024-10-24 23:50:42.473,2024-10-24 23:50:42.473,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,21a6b636-13c3-41f2-a8f4-b7ecca7d065c,1672444800000,
62810050,,62810050,2024-10-24 23:50:43.210,2024-10-24 23:50:43.210,20,1,CdeuO5Zn7i,com.sec.android.app.shealth,5739e1a2-17e3-4347-b789-caae4df39c50,1615248000000,
62810050,,62810050,2024-10-24 23:50:42.124,2024-10-24 23:50:42.124,31,1,CdeuO5Zn7i,com.sec.android.app.shealth,ca1a9959-2fd8-4dba-9576-8f933651f62d,1700697600000,
62810050,,62810050,2024-10-24 23:50:43.468,2024-10-24 23:50:43.468,291,1,CdeuO5Zn7i,com.sec.android.app.shealth,b43e2001-eee2-4e08-b697-84f39a457b90,1600819200000,
62810050,,62810050,2024-10-24 23:50:42.984,2024-10-24 23:50:42.984,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,ce586ba5-2034-4da0-a509-c541e2601659,1644710400000,
62810050,,62810050,2024-10-24 23:50:42.912,2024-10-24 23:50:42.912,124,1,CdeuO5Zn7i,com.sec.android.app.shealth,ec552d18-07b0-4259-85ee-019988472b30,1602633600000,
62810050,,62810050,2024-10-24 23:50:42.731,2024-10-24 23:50:42.731,110,1,CdeuO5Zn7i,com.sec.android.app.shealth,bff56a29-4c90-48a4-8df9-f9a7861631d5,1645315200000,
62810050,,62810050,2024-10-24 23:50:43.144,2024-10-24 23:50:43.144,16,1,CdeuO5Zn7i,com.sec.android.app.shealth,ce4ba438-b628-4011-be61-008513625518,1719878400000,
62810050,,62810050,2024-10-24 23:50:43.534,2024-10-24 23:50:43.534,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,6e01b8f9-c9d9-47a2-a22d-54ca97f85ec8,1643500800000,
62810050,,62810050,2024-10-24 23:50:43.028,2024-10-24 23:50:43.028,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,48c8802c-5ca3-4d31-88d9-8bb6f529cc93,1719273600000,
62810050,,62810050,2024-10-24 23:50:43.065,2024-10-24 23:50:43.065,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,ac7f36b1-ef49-4884-8ed9-11f3eb8f1470,1704844800000,
62810050,,62810050,2024-10-24 23:50:43.954,2024-10-24 23:50:43.954,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,aa0545a0-bd3e-457a-879a-76a89434e26e,1721088000000,
62810050,,62810050,2024-10-24 23:50:43.123,2024-10-24 23:50:43.123,5,1,CdeuO5Zn7i,com.sec.android.app.shealth,c669b64d-62cd-4a15-bd3e-26e7fd2e9ae8,1615852800000,
62810050,,62810050,2024-10-24 23:50:43.695,2024-10-24 23:50:43.695,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,8d324fb7-2c10-4735-8128-4a1fba7eafec,1705449600000,
62810050,,62810050,2024-10-24 23:50:42.856,2024-10-24 23:50:42.856,91,1,CdeuO5Zn7i,com.sec.android.app.shealth,5eb71fae-f583-4718-bbf0-b614f9bf9d56,1630886400000,
62810050,,62810050,2024-10-24 23:50:44.113,2024-10-24 23:50:44.113,68,1,CdeuO5Zn7i,com.sec.android.app.shealth,0e677c95-51ca-4a95-8c93-5ea6d4fffc57,1628467200000,
62810050,,62810050,2024-10-24 23:50:44.056,2024-10-24 23:50:44.056,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,1182f7b8-bf07-49ac-90d8-b82d6477e4e0,1614643200000,
62810050,,62810050,2024-10-24 23:50:43.630,2024-10-24 23:50:43.630,52,1,CdeuO5Zn7i,com.sec.android.app.shealth,5aa6689a-6e15-43f9-8963-faf6128f7185,1629072000000,
62810050,,62810050,2024-10-24 23:50:43.009,2024-10-24 23:50:43.009,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,35ab06ec-a4ee-4680-9ced-b4507556eb39,1630281600000,
62810050,,62810050,2024-10-24 23:50:43.759,2024-10-24 23:50:43.759,377,1,CdeuO5Zn7i,com.sec.android.app.shealth,cea19978-ca90-4b55-a8fb-e2528549333b,1601424000000,
62810050,,62810050,2024-10-24 23:50:43.170,2024-10-24 23:50:43.170,17,1,CdeuO5Zn7i,com.sec.android.app.shealth,52a98966-d166-4aeb-820c-b4a344ccc969,1602028800000,
62810050,,62810050,2024-10-24 23:50:44.175,2024-10-24 23:50:44.175,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,e88d6b67-97a1-4857-8744-98619c28384e,1642291200000,
62810050,,62810050,2024-10-24 23:50:44.765,2024-10-24 23:50:44.765,252,1,CdeuO5Zn7i,com.sec.android.app.shealth,e2f90163-610c-44c2-b044-fda9e1add13c,1598400000000,
62810050,,62810050,2024-10-24 23:50:43.833,2024-10-24 23:50:43.833,187,1,CdeuO5Zn7i,com.sec.android.app.shealth,c0ad733a-9885-4619-b5f3-31c224baf4ab,1600214400000,
62810050,,62810050,2024-10-24 23:50:44.214,2024-10-24 23:50:44.214,16,1,CdeuO5Zn7i,com.sec.android.app.shealth,25913a04-82cd-4611-be6e-e4fe9aa2e2c7,1650153600000,
62810050,,62810050,2024-10-24 23:50:43.878,2024-10-24 23:50:43.878,46,1,CdeuO5Zn7i,com.sec.android.app.shealth,f944d22f-d69d-4ad7-8130-14841c5ae0be,1642896000000,
62810050,,62810050,2024-10-24 23:50:44.522,2024-10-24 23:50:44.522,92,1,CdeuO5Zn7i,com.sec.android.app.shealth,e3d91a52-839e-452c-9b65-40ad30113666,1599609600000,
62810050,,62810050,2024-10-24 23:50:43.233,2024-10-24 23:50:43.233,34,1,CdeuO5Zn7i,com.sec.android.app.shealth,fa833b3c-12f3-4b3e-9e12-a5ffb9a2b6c3,1629676800000,
62810050,,62810050,2024-10-24 23:50:44.818,2024-10-24 23:50:44.818,15,1,CdeuO5Zn7i,com.sec.android.app.shealth,3aa72f24-9e44-453a-83df-50246f1e1371,1707868800000,
62810050,,62810050,2024-10-24 23:50:44.004,2024-10-24 23:50:44.004,5,1,CdeuO5Zn7i,com.sec.android.app.shealth,beaa3cdf-69ed-4c6b-b9b6-24888f279347,1706054400000,
62810050,,62810050,2024-10-24 23:50:44.133,2024-10-24 23:50:44.133,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,e585b33e-eeb5-4556-ab4e-8e47ac9c1c39,1707264000000,
62810050,,62810050,2024-10-24 23:50:45.052,2024-10-24 23:50:45.052,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,0e62a153-a053-4f61-8b96-6f5b96e5af7c,1651363200000,
62810050,,62810050,2024-10-24 23:50:44.988,2024-10-24 23:50:44.988,327,1,CdeuO5Zn7i,com.sec.android.app.shealth,f7782d48-c7be-463d-86e8-f3d473adc780,1599004800000,
62810050,,62810050,2024-10-24 23:50:45.315,2024-10-24 23:50:45.315,246,1,CdeuO5Zn7i,com.sec.android.app.shealth,54a8b4bb-c4bf-4484-b842-1145b9166224,1626652800000,
62810050,,62810050,2024-10-24 23:50:44.394,2024-10-24 23:50:44.394,28,1,CdeuO5Zn7i,com.sec.android.app.shealth,9224ca88-94c5-4fcf-b445-c9cde11464fa,1720483200000,
62810050,,62810050,2024-10-24 23:50:45.498,2024-10-24 23:50:45.498,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,189fc74d-14bb-462e-8a7b-695241403b08,1651968000000,
62810050,,62810050,2024-10-24 23:50:45.839,2024-10-24 23:50:45.839,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,961250bc-81fc-491c-ba28-f1fbeb100400,1609286400000,
62810050,,62810050,2024-10-24 23:50:44.571,2024-10-24 23:50:44.571,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,67a0758b-f925-43f0-af2f-129e50713b08,1706659200000,
62810050,,62810050,2024-10-24 23:50:45.608,2024-10-24 23:50:45.608,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,f503919b-0d8c-48b1-82b3-2752f8dfac26,1666396800000,
62810050,,62810050,2024-10-24 23:50:45.149,2024-10-24 23:50:45.149,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,dc67e14b-0434-4218-a3ee-e861adceed76,1722902400000,
62810050,,62810050,2024-10-24 23:50:45.980,2024-10-24 23:50:45.980,75,1,CdeuO5Zn7i,com.sec.android.app.shealth,650ccdf7-990f-4c4e-a2e4-cb6ea57be7a6,1595462400000,
62810050,,62810050,2024-10-24 23:50:44.466,2024-10-24 23:50:44.466,103,1,CdeuO5Zn7i,com.sec.android.app.shealth,8815a7f2-0a0a-47d9-bf88-483198b05d5d,1641686400000,
62810050,,62810050,2024-10-24 23:50:44.624,2024-10-24 23:50:44.624,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,77b666d1-cb74-42bc-9dca-333c3d99effd,1612828800000,
62810050,,62810050,2024-10-24 23:50:45.190,2024-10-24 23:50:45.190,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,af7b74bf-0fd3-4a13-bce7-3caeb162c34f,1721692800000,
62810050,,62810050,2024-10-24 23:50:45.566,2024-10-24 23:50:45.566,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,0753e613-accb-4999-a3f7-b589ab99621d,1708473600000,
62810050,,62810050,2024-10-24 23:50:46.225,2024-10-24 23:50:46.225,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,05903a07-db91-489b-8e07-ef1954c9b2af,1710806400000,
62810050,,62810050,2024-10-24 23:50:45.108,2024-10-24 23:50:45.108,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,3a5a6a84-07e0-4eb1-b9e3-62e236ba70d3,1641081600000,
62810050,,62810050,2024-10-24 23:50:46.179,2024-10-24 23:50:46.179,247,1,CdeuO5Zn7i,com.sec.android.app.shealth,b9a4de57-4fb4-42a2-8ff5-97c4369bad3e,1654905600000,
62810050,,62810050,2024-10-24 23:50:45.711,2024-10-24 23:50:45.711,72,1,CdeuO5Zn7i,com.sec.android.app.shealth,6a68e511-8aa6-4966-bcdc-db3a2da39a84,1654300800000,
62810050,,62810050,2024-10-24 23:50:43.911,2024-10-24 23:50:43.911,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,e9895141-94b9-4c67-9753-5cdc50f85c03,1649548800000,
62810050,,62810050,2024-10-24 23:50:45.652,2024-10-24 23:50:45.652,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,1953d4d9-ea5b-4c9a-be05-2b02f17bfb52,1711411200000,
62810050,,62810050,2024-10-24 23:50:45.263,2024-10-24 23:50:45.263,124,1,CdeuO5Zn7i,com.sec.android.app.shealth,e1167d0a-d546-4c48-984e-f99596dfed47,1640476800000,
62810050,,62810050,2024-10-24 23:50:46.026,2024-10-24 23:50:46.026,24,1,CdeuO5Zn7i,com.sec.android.app.shealth,4224c848-d64b-4709-b390-4387ac984ab8,1668729600000,
62810050,,62810050,2024-10-24 23:50:44.306,2024-10-24 23:50:44.306,82,1,CdeuO5Zn7i,com.sec.android.app.shealth,85b49fcf-a9d1-42a3-bdd4-ed83c2cabd2f,1627862400000,
62810050,,62810050,2024-10-24 23:50:44.904,2024-10-24 23:50:44.904,302,1,CdeuO5Zn7i,com.sec.android.app.shealth,ee6938d5-6912-4c67-a629-1a53a382fd13,1627257600000,
62810050,,62810050,2024-10-24 23:50:46.294,2024-10-24 23:50:46.294,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,83cf47eb-0104-4640-975e-bce15863a2aa,1623110400000,
62810050,,62810050,2024-10-24 23:50:46.324,2024-10-24 23:50:46.324,27,1,CdeuO5Zn7i,com.sec.android.app.shealth,8a37c3c0-a480-4650-a3c8-d6518991e964,1608681600000,
62810050,,62810050,2024-10-24 23:50:46.114,2024-10-24 23:50:46.114,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,f8fb245e-aa62-47e8-bb41-003869233216,1623715200000,
62810050,,62810050,2024-10-24 23:50:45.929,2024-10-24 23:50:45.929,31,1,CdeuO5Zn7i,com.sec.android.app.shealth,3c30dae7-fd39-4013-8067-534f1807b462,1609891200000,
62810050,,62810050,2024-10-24 23:50:45.537,2024-10-24 23:50:45.537,156,1,CdeuO5Zn7i,com.sec.android.app.shealth,e365753d-0e45-4285-bbc0-5a6769afaf6c,1626048000000,
62810050,,62810050,2024-10-24 23:50:45.759,2024-10-24 23:50:45.759,26,1,CdeuO5Zn7i,com.sec.android.app.shealth,2d5b6f0b-8ba6-47ac-aa43-147fe54ee76e,1725840000000,
62810050,,62810050,2024-10-24 23:50:45.636,2024-10-24 23:50:45.636,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,bb821657-73d1-48b4-a8d2-6f50266f4c68,1722297600000,
62810050,,62810050,2024-10-24 23:50:45.413,2024-10-24 23:50:45.413,236,1,CdeuO5Zn7i,com.sec.android.app.shealth,58129283-8577-40de-a872-ff0538f93d4c,1597795200000,
62810050,,62810050,2024-10-24 23:50:46.274,2024-10-24 23:50:46.274,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,d4d25b1c-78f6-405a-9010-70127dfb2d68,1669334400000,
62810050,,62810050,2024-10-24 23:50:46.548,2024-10-24 23:50:46.548,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,15b43928-1514-4a8e-9a9a-797b22ab05f0,1656115200000,
62810050,,62810050,2024-10-24 23:50:46.592,2024-10-24 23:50:46.592,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,271b209a-36a2-4768-810a-1cbee1a213ad,1712620800000,
62810050,,62810050,2024-10-24 23:50:46.876,2024-10-24 23:50:46.876,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,1b2ccaf1-e434-4ae7-91e2-8edca27f6fa6,1727049600000,
62810050,,62810050,2024-10-24 23:50:46.739,2024-10-24 23:50:46.739,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,397d32a8-4b4a-4871-b737-feb9549a1150,1607472000000,
62810050,,62810050,2024-10-24 23:50:46.625,2024-10-24 23:50:46.625,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,333eeac7-adb4-43a5-83cd-9610afcdaece,1670544000000,
62810050,,62810050,2024-10-24 23:50:46.376,2024-10-24 23:50:46.376,72,1,CdeuO5Zn7i,com.sec.android.app.shealth,7a471598-4fad-4892-be00-c684421a366c,1655510400000,
62810050,,62810050,2024-10-24 23:50:46.412,2024-10-24 23:50:46.412,23,1,CdeuO5Zn7i,com.sec.android.app.shealth,fb320b83-fc66-4525-ba7f-22703e48d4d1,1636329600000,
62810050,,62810050,2024-10-24 23:50:47.047,2024-10-24 23:50:47.047,18,1,CdeuO5Zn7i,com.sec.android.app.shealth,3938e5ca-785c-4289-9c8f-cc098f43c047,1714435200000,
62810050,,62810050,2024-10-24 23:50:46.345,2024-10-24 23:50:46.345,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,fcebb9e5-b963-48bd-b057-a15112d6b2dc,1725235200000,
62810050,,62810050,2024-10-24 23:50:47.175,2024-10-24 23:50:47.175,37,1,CdeuO5Zn7i,com.sec.android.app.shealth,d38599f2-058d-4e72-a3dc-a221afe6a81a,1657929600000,
62810050,,62810050,2024-10-24 23:50:46.433,2024-10-24 23:50:46.433,17,1,CdeuO5Zn7i,com.sec.android.app.shealth,89f19dc9-fe26-476f-94fc-b880d8af5700,1669939200000,
62810050,,62810050,2024-10-24 23:50:46.691,2024-10-24 23:50:46.691,68,1,CdeuO5Zn7i,com.sec.android.app.shealth,18f80b69-346a-40fc-b95e-4bf85488204f,1608076800000,
62810050,,62810050,2024-10-24 23:50:46.459,2024-10-24 23:50:46.459,156,1,CdeuO5Zn7i,com.sec.android.app.shealth,98b4cab0-207d-4613-ba9a-d86c51ff5945,1622505600000,
62810050,,62810050,2024-10-24 23:50:46.799,2024-10-24 23:50:46.799,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,10cdded8-6665-4e88-b21a-651109707065,1713225600000,
62810050,,62810050,2024-10-24 23:50:47.266,2024-10-24 23:50:47.266,6,1,CdeuO5Zn7i,com.sec.android.app.shealth,e5939cab-602b-455e-8e8b-8881f2557e89,1713830400000,
62810050,,62810050,2024-10-24 23:50:46.852,2024-10-24 23:50:46.852,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,729bad93-41b2-4567-ab98-09afa985c741,1671148800000,
62810050,,62810050,2024-10-24 23:50:46.900,2024-10-24 23:50:46.900,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,0390b379-aba6-49cc-9c3c-e9a234507d33,1620691200000,
62810050,,62810050,2024-10-24 23:50:47.126,2024-10-24 23:50:47.126,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,6e2c29e0-facb-49ab-a481-55c02ce5fd82,1606867200000,
62810050,,62810050,2024-10-24 23:50:46.822,2024-10-24 23:50:46.822,99,1,CdeuO5Zn7i,com.sec.android.app.shealth,914eb6f0-76d7-4d1a-a0cd-f71293702e17,1621296000000,
62810050,,62810050,2024-10-24 23:50:47.615,2024-10-24 23:50:47.615,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,f6cba369-4ccb-4862-88c2-16afe90b078e,1647734400000,
62810050,,62810050,2024-10-24 23:50:46.718,2024-10-24 23:50:46.718,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,d3319b90-f8bd-46f9-9877-c4bf1607e294,1726444800000,
62810050,,62810050,2024-10-24 23:50:46.665,2024-10-24 23:50:46.665,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,187c6f17-f014-41ff-81c6-fa358ec13b7f,1621900800000,
62810050,,62810050,2024-10-24 23:50:47.018,2024-10-24 23:50:47.018,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,0327adb9-e0aa-49bf-a407-5afe3be1d4d2,1671753600000,
62810050,,62810050,2024-10-24 23:50:47.335,2024-10-24 23:50:47.335,134,1,CdeuO5Zn7i,com.sec.android.app.shealth,b24111d2-fcfc-494a-bccc-531980b46d59,1605657600000,
62810050,,62810050,2024-10-24 23:50:47.648,2024-10-24 23:50:47.648,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,6f0a35d9-b620-451f-9847-6310ea81de6b,1672963200000,
62810050,,62810050,2024-10-24 23:50:47.900,2024-10-24 23:50:47.900,12,1,CdeuO5Zn7i,com.sec.android.app.shealth,94f4beb1-ede7-4bca-9c82-e50494a5989f,1659744000000,
62810050,,62810050,2024-10-24 23:50:47.538,2024-10-24 23:50:47.538,7,1,CdeuO5Zn7i,com.sec.android.app.shealth,76f77867-d079-46f2-bfd7-f982649f5757,1658534400000,
62810050,,62810050,2024-10-24 23:50:47.721,2024-10-24 23:50:47.721,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,99805242-2bf7-4042-aa19-2ea3d8884571,1647129600000,
62810050,,62810050,2024-10-24 23:50:47.082,2024-10-24 23:50:47.082,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,d0d60bdb-da43-4592-90fd-4ec0415b514e,1648944000000,
62810050,,62810050,2024-10-24 23:50:47.499,2024-10-24 23:50:47.499,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,3cf59859-5162-4499-b314-7fa1483a563a,1700611200000,
62810050,,62810050,2024-10-24 23:50:47.459,2024-10-24 23:50:47.459,49,1,CdeuO5Zn7i,com.sec.android.app.shealth,0118f703-a356-4764-b1f5-431e83a969f7,1620086400000,
62810050,,62810050,2024-10-24 23:50:47.954,2024-10-24 23:50:47.954,296,1,CdeuO5Zn7i,com.sec.android.app.shealth,d7902f4d-15ce-4677-8f7c-3aa434a01359,1603843200000,
62810050,,62810050,2024-10-24 23:50:46.941,2024-10-24 23:50:46.941,27,1,CdeuO5Zn7i,com.sec.android.app.shealth,92c69481-2e97-4514-be32-374c0d1d4668,1657324800000,
62810050,,62810050,2024-10-24 23:50:47.685,2024-10-24 23:50:47.685,15,1,CdeuO5Zn7i,com.sec.android.app.shealth,70957d1f-6389-4b71-b34c-78f052e841dc,1673568000000,
62810050,,62810050,2024-10-24 23:50:48.161,2024-10-24 23:50:48.161,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,daba92de-d5d4-45aa-b4bc-168be38d0c27,1716249600000,
62810050,,62810050,2024-10-24 23:50:47.575,2024-10-24 23:50:47.575,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,18592208-b019-41a5-b63a-e9ab3ff91108,1619481600000,
62810050,,62810050,2024-10-24 23:50:47.817,2024-10-24 23:50:47.817,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,63ca884d-9e7f-4cc6-8c5f-8a8a0d90ee93,1716854400000,
62810050,,62810050,2024-10-24 23:50:48.387,2024-10-24 23:50:48.387,14,1,CdeuO5Zn7i,com.sec.android.app.shealth,d1083284-e3e8-4786-a5c8-13f1e0a37b92,1655164800000,
62810050,,62810050,2024-10-24 23:50:47.372,2024-10-24 23:50:47.372,113,1,CdeuO5Zn7i,com.sec.android.app.shealth,7fa1c072-d4fc-4b9a-99d5-5018d5b227f3,1648339200000,
62810050,,62810050,2024-10-24 23:50:48.285,2024-10-24 23:50:48.285,50,1,CdeuO5Zn7i,com.sec.android.app.shealth,2b2d8db1-39ba-45f9-bc89-4d8bf1853b1f,1640736000000,
62810050,,62810050,2024-10-24 23:50:48.240,2024-10-24 23:50:48.240,13,1,CdeuO5Zn7i,com.sec.android.app.shealth,4ef2d47a-500a-4cd4-97b0-ffd5c64e1318,1712275200000,
62810050,,62810050,2024-10-24 23:50:47.755,2024-10-24 23:50:47.755,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,471cf509-d07e-4bca-b0e1-f1d6b7cd14ee,1605052800000,
62810050,,62810050,2024-10-24 23:50:48.058,2024-10-24 23:50:48.058,35,1,CdeuO5Zn7i,com.sec.android.app.shealth,1d517bcf-f1de-48fd-bb73-18d6f631f25a,1604448000000,
62810050,,62810050,2024-10-24 23:50:48.480,2024-10-24 23:50:48.480,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,6aa27fa6-468e-457d-8d19-1c554de630a3,1611878400000,
62810050,,62810050,2024-10-24 23:50:47.867,2024-10-24 23:50:47.867,72,1,CdeuO5Zn7i,com.sec.android.app.shealth,311b75d4-27af-4f81-ba87-6ff8c334815b,1632700800000,
62810050,,62810050,2024-10-24 23:50:47.994,2024-10-24 23:50:47.994,27,1,CdeuO5Zn7i,com.sec.android.app.shealth,4b4ee7fb-c2b1-460c-96f4-894187bc3bba,1702425600000,
62810050,,62810050,2024-10-24 23:50:48.725,2024-10-24 23:50:48.725,127,1,CdeuO5Zn7i,com.sec.android.app.shealth,65337e34-02d6-4fdb-8b04-d11a5ac098fe,1625702400000,
62810050,,62810050,2024-10-24 23:50:48.118,2024-10-24 23:50:48.118,106,1,CdeuO5Zn7i,com.sec.android.app.shealth,f7754bc3-db06-491a-bacb-ed7a2d56fc78,1632096000000,
62810050,,62810050,2024-10-24 23:50:48.801,2024-10-24 23:50:48.801,1,1,CdeuO5Zn7i,com.sec.android.app.shealth,5496585e-86c4-44be-bc70-921af80c3932,1611273600000,
62810050,,62810050,2024-10-24 23:50:48.200,2024-10-24 23:50:48.200,4,1,CdeuO5Zn7i,com.sec.android.app.shealth,d237645e-caa0-4b60-9599-8b98ee6f7a4c,1618272000000,
62810050,,62810050,2024-10-24 23:50:48.345,2024-10-24 23:50:48.345,251,1,CdeuO5Zn7i,com.sec.android.app.shealth,70f8c30b-157f-477b-b6bc-f1046ad6595c,1598054400000,
62810050,,62810050,2024-10-24 23:50:48.590,2024-10-24 23:50:48.590,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,16a2fa86-7cc9-460a-bec7-854b64d00400,1669593600000,
62810050,,62810050,2024-10-24 23:50:48.623,2024-10-24 23:50:48.623,157,1,CdeuO5Zn7i,com.sec.android.app.shealth,cd93688d-a88e-4355-93c9-1dd2578bea3b,1640131200000,
62810050,,62810050,2024-10-24 23:50:48.516,2024-10-24 23:50:48.516,40,1,CdeuO5Zn7i,com.sec.android.app.shealth,b349f65b-a547-4fc4-aa29-607b3e221d21,1612483200000,
62810050,,62810050,2024-10-24 23:50:48.673,2024-10-24 23:50:48.673,337,1,CdeuO5Zn7i,com.sec.android.app.shealth,16027398-e127-4686-89d7-701c8b67b45f,1655769600000,
62810050,,62810050,2024-10-24 23:50:48.096,2024-10-24 23:50:48.096,2,1,CdeuO5Zn7i,com.sec.android.app.shealth,108047ff-46bd-4d8b-9b75-1e308ce4b294,1646524800000,
62810050,,62810050,2024-10-24 23:50:49.092,2024-10-24 23:50:49.092,3,1,CdeuO5Zn7i,com.sec.android.app.shealth,03c43d78-ecaf-414b-be17-440e08b1a1cb,1656979200000,
62810050,,62810050,2024-10-24 23:50:48.995,2024-10-24 23:50:48.995,83,1,CdeuO5Zn7i,com.sec.android.app.shealth,8cf5365e-7b2f-4334-aa13-80abfb13cac0,1596240000000,
62810050,,62810050,2024-10-24 23:50:48.440,2024-10-24 23:50:48.440,28,1,CdeuO5Zn7i,com.sec.android.app.shealth,0b3ac7da-3a01-4a08-9328-77cbca12adfc,1726704000000,
62810050,,62810050,2024-10-24 23:50:48.940,2024-10-24 23:50:48.940,28,1,CdeuO5Zn7i,com.sec.android.app.shealth,372431cb-75bb-4d5d-8036-7c0d1f20c6a5,1656374400000,
62810050,,62810050,2024-10-24 23:50:48.961,2024-10-24 23:50:48.961,47,1,CdeuO5Zn7i,com.sec.android.app.shealth,34e4ac74-b94a-4863-830e-5eebe823db2b,1610668800000,
62810050,,62810050,2024-10-24 23:50:48.558,2024-10-24 23:50:48.558,38,1,CdeuO5Zn7i,com.sec.android.app.shealth,447e0776-202d-48d8-8a94-a884939c2d98,1626307200000,
62810050,,62810050,2024-10-24 23:50:49.515,2024-10-24 23:50:49.515,265,1,CdeuO5Zn7i,com.sec.android.app.shealth,85d8186c-dd87-49b1-9e2b-2bf2f1731c4a,1595635200000,
62810050,,62810050,2024-10-24 23:50:48.902,2024-10-24 23:50:48.902,21,1,CdeuO5Zn7i,com.sec.android.app.shealth,7991a969-addb-4103-87d5-267c3736ca1f,1597449600000,
62810050,,62810050,2024-10-24 23:50:48.865,2024-10-24 23:50:48.865,8,1,CdeuO5Zn7i,com.sec.android.app.shealth,127355e5-1341-428d-963d-2e260c1f40d3,1726099200000,
62810050,,62810050,2024-10-24 23:50:49.195,2024-10-24 23:50:49.195,153,1,CdeuO5Zn7i,com.sec.android.app.shealth,79895a26-c940-477c-b144-16643a515a15,1624492800000,
62810050,,62810050,2024-10-24 23:50:49.065,2024-10-24 23:50:49.065,9,1,CdeuO5Zn7i,com.sec.android.app.shealth,51c7708c-eba2-481c-8e1b-cc62b7d39f81,1625097600000,
62810050,,62810050,2024-10-24 23:50:49.382,2024-10-24 23:50:49.382,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,c356ac4f-e29e-46be-a584-d4572d858ed4,1727308800000,
62810050,,62810050,2024-10-24 23:50:48.832,2024-10-24 23:50:48.832,21,1,CdeuO5Zn7i,com.sec.android.app.shealth,1ededa4d-bd96-4c5e-a0f0-2e1da39c2a5e,1712880000000,
62810050,,62810050,2024-10-24 23:50:49.229,2024-10-24 23:50:49.229,10,1,CdeuO5Zn7i,com.sec.android.app.shealth,40e41f0c-4ca9-45c3-90d6-706a45a7edc1,1671408000000,
62810050,,62810050,2024-10-24 23:50:50.261,2024-10-24 23:50:50.261,11,1,CdeuO5Zn7i,com.sec.android.app.shealth,f3377a96-0baa-44f3-b8c0-cd0f0a85d3a6,1608249600000,
