com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-10-21 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":21015}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-21 22:00:00.000,3db96706-bf9d-4a45-bbf9-4ecad6c555be,1,
,2021-09-24 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":22848}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-09-24 22:00:00.000,48ce673b-e19d-470e-a500-176059cccdc4,1,
,2021-12-03 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":21552}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-03 23:00:00.000,00725463-4cfa-4915-b397-94079b88ad92,1,
,2021-10-22 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13852}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-22 22:00:00.000,aaf49eba-0e2d-4ba7-a47a-92995404cc64,1,
,2021-11-10 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":18759}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-10 23:00:00.000,b13b4ee7-d998-4850-aca8-73c00ec79e01,1,
,2022-01-04 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":12840}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-04 23:00:00.000,90496381-4fd8-4364-81fe-50bb0959be09,1,
,2021-08-24 22:00:00.000,,100003,,2024-01-11 21:14:17.320,2024-01-11 21:14:17.320,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14113}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-08-24 22:00:00.000,ed225902-0027-4717-b04d-8c432dc89e3c,1,
,2021-10-08 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":28792}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-08 22:00:00.000,7cdcf0f8-b6db-49aa-a93b-eff6dd9347a2,1,
,2021-11-11 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":22178}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-11 23:00:00.000,037081a1-cefb-48f1-b1d4-1c37fd14e08e,1,
,2021-11-05 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":22244}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-05 23:00:00.000,64e3b18e-546b-4f19-8108-28c9aea97197,1,
,2021-10-15 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14596}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-15 22:00:00.000,92b774ac-162f-4037-8522-ba97c2306c5e,1,
,2021-11-04 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":23187}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-04 23:00:00.000,5e16b939-bb9a-4207-a20d-c830772fd419,1,
,2021-10-27 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":16089}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-27 22:00:00.000,703f2913-9734-46f6-b3e0-472a290e8925,1,
,2021-09-30 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":23413}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-09-30 22:00:00.000,8e2bde4b-1d95-4cc6-bc27-2b93268dc7a5,1,
,2021-11-21 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":13109}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-21 23:00:00.000,261392a0-3c35-4f89-8c72-f50d4045a93d,1,
,2021-11-12 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":17793}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-12 23:00:00.000,1bac19a8-3a78-467f-abd1-f61893b22cde,1,
,2022-01-19 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":13388}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-19 23:00:00.000,12f86026-d0a7-422f-889a-8a950944b322,1,
,2021-11-22 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":28519}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-22 23:00:00.000,6856b53f-4fdd-4316-b8e5-4573d469a217,1,
,2021-10-16 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15043}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-16 22:00:00.000,0d2b2d8d-b7f9-4c57-ab6f-d12100cf262d,1,
,2021-10-13 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15025}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-13 22:00:00.000,cc7a781e-862d-4449-a39a-49ba5436a05a,1,
,2021-12-02 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":33061}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-02 23:00:00.000,ec0a6d12-bd63-4f97-af4b-188aa05b203f,1,
,2021-12-29 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":17321}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-29 23:00:00.000,123ae5b7-2863-497f-8b90-2531f6ce5808,1,
,2021-11-09 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":25723}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-09 23:00:00.000,ff423eac-59dc-4a6e-9ade-40087580016d,1,
,2021-10-29 22:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":13914}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-10-29 22:00:00.000,19e4e6a8-1340-401f-b0c6-b30e6c1f0bdf,1,
,2021-11-26 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":22799}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-26 23:00:00.000,2fd4e79b-f634-4ca8-a019-dab1c03d79ef,1,
,2022-01-07 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":16259}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-07 23:00:00.000,608a6abf-8cc4-4907-9a47-50240a7cfcb1,1,
,2021-12-10 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":17026}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-10 23:00:00.000,9d379be2-bf11-42c6-9b8b-1a548582a5e4,1,
,2021-12-27 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":16816}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-27 23:00:00.000,bd1cc04a-ceff-4725-87b1-5b4c43891e22,1,
,2021-11-23 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":22435}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-23 23:00:00.000,9dd5695c-6f9f-4d9a-a71f-787680ef5d54,1,
,2021-12-16 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":13095}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-16 23:00:00.000,95ab6266-b31e-41ca-bf1e-e044de6c97a9,1,
,2022-01-21 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15766}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-21 23:00:00.000,084a83bf-83eb-49be-ba74-f5d91a54ff1e,1,
,2022-01-18 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":34082}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-18 23:00:00.000,53793449-6491-484d-a732-92770e56c63e,1,
,2022-01-18 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":34082}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-18 23:00:00.000,2040a659-667e-47bd-8bf6-16b8bd3de444,1,
,2021-11-25 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":28080}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-25 23:00:00.000,5a4ae99e-d9d1-480a-8ae5-f1c994982ac8,1,
,2021-12-17 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15250}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-17 23:00:00.000,78a72a9d-7eb1-4560-b17d-0d87636d0172,1,
,2021-11-18 23:00:00.000,,100003,,2024-01-11 21:14:17.321,2024-01-11 21:14:17.321,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":33400}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-11-18 23:00:00.000,cdd457ca-63fa-420d-b4f6-2bee37bca15a,1,
,2022-01-12 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":17903}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-12 23:00:00.000,891e1625-1fef-4653-aa56-0307b8259a7a,1,
,2022-01-27 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":19253}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-27 23:00:00.000,a6d11c64-bb64-4dd1-a396-0d9caa89095c,1,
,2021-12-26 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":17640}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-26 23:00:00.000,858a2b24-b5cc-4c09-8517-67689a19c7bd,1,
,2022-01-13 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":20890}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-13 23:00:00.000,82215e61-35e4-4ab4-b606-3329c6f50938,1,
,2021-12-09 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":25788}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2021-12-09 23:00:00.000,b9840366-191c-419c-9631-477aefc1859f,1,
,2022-01-23 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":26848}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-23 23:00:00.000,ca93f257-0bc7-4e92-9bc4-0834e6027926,1,
,2022-01-06 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":24665}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-06 23:00:00.000,b5a2cd59-bf2c-40ac-a6ea-38d7a150c9f6,1,
,2022-01-17 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":22970}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-17 23:00:00.000,3c19953e-6ba5-4eeb-bb64-590a6051ea1c,1,
,2022-01-25 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":37643}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-25 23:00:00.000,99a031cd-9c3a-40e1-82d2-681819bfa3ef,1,
,2022-01-20 23:00:00.000,,100003,,2024-01-11 21:14:17.322,2024-01-11 21:14:17.322,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":27863}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-20 23:00:00.000,09185813-a005-4b9d-9014-80ccdd3318e4,1,
,2022-01-25 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":37643}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-25 23:00:00.000,543572c9-8a43-437e-b9a5-8b95d4cf4168,1,
,2022-01-24 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":33498}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-01-24 23:00:00.000,5a1c1d7c-70a4-4db1-a903-7178ac041f3d,1,
,2022-02-01 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":20429}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-01 23:00:00.000,76c87ecc-d3a7-4ede-8487-d6108bd9e7af,1,
,2022-02-17 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":16725}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-17 23:00:00.000,c84f0cea-5443-411d-bdfd-835ebe9f93fc,1,
,2022-02-03 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":19552}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-03 23:00:00.000,2d2d62f2-ee77-4425-8e8d-61348a7d3427,1,
,2022-03-03 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":20855}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 23:00:00.000,43e8cbbd-6769-4dc3-8e2b-01ed6568189b,1,
,2022-02-04 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":23106}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-04 23:00:00.000,1f3ea30d-10fa-41e4-b0b8-6aba3c7d7a84,1,
,2022-02-09 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":13679}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-09 23:00:00.000,eed7d534-17e3-4c9c-b694-532991e6394b,1,
,2022-02-10 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15231}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-10 23:00:00.000,f278b684-5f59-4f13-bc76-8e4f4fd3a99e,1,
,2022-03-11 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":15562}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-11 23:00:00.000,a5f7826e-6154-4590-b882-ef96c3a646f7,1,
,2022-02-11 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":18242}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-02-11 23:00:00.000,b6f83ad8-c0f8-40c3-8acf-6e0a2205a727,1,
,2022-03-18 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":24009}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-18 23:00:00.000,fdcaf578-a385-486e-86f7-7f3f33620032,1,
,2022-03-24 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":23312}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-24 23:00:00.000,f7b6128e-07b4-477e-bc40-512e4ceb34df,1,
,2022-03-31 22:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":23274}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-31 22:00:00.000,43e33399-b76a-46d4-aa93-cf7574c1bff9,1,
,2022-03-10 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":30380}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-10 23:00:00.000,4c6ab8a5-7a69-4d71-a084-ba288f62cc18,1,
,2022-04-10 22:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":14228}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-10 22:00:00.000,b2c47ce3-761b-4d1a-a5d6-be1286d9ac9d,1,
,2022-03-04 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":18234}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-04 23:00:00.000,1e34400a-b262-48aa-ad79-14e31dbd1074,1,
,2022-04-11 22:00:00.000,,100003,,2024-01-11 21:14:17.324,2024-01-11 21:14:17.324,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":21961}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-11 22:00:00.000,e544d2e2-b6ae-4a5e-962b-168a5f3d52ca,1,
,2022-03-17 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":25541}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-17 23:00:00.000,e6a64fe2-90a4-4fce-b1b2-9e5eb4875556,1,
,2022-04-22 22:00:00.000,,100003,,2024-01-11 21:14:17.325,2024-01-11 21:14:17.325,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":22541}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-22 22:00:00.000,a0073b34-063b-426a-b070-8065cb1207d8,1,
,2022-04-14 22:00:00.000,,100003,,2024-01-11 21:14:17.324,2024-01-11 21:14:17.324,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15812}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-14 22:00:00.000,b2e78cf2-bd84-46e5-b593-a54acd46a6b3,1,
,2022-03-25 23:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":12800,""mValue"":14533}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-03-25 23:00:00.000,8d9a35c1-402b-4eeb-b27e-c07762a14518,1,
,2022-04-26 22:00:00.000,,100003,,2024-01-11 21:14:17.326,2024-01-11 21:14:17.326,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":27605}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-26 22:00:00.000,bce75de6-4670-43bb-891c-6ec8b6bed19a,1,
,2022-04-09 22:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":18114}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-09 22:00:00.000,5497aa46-6e00-4420-aa35-e7e79fb68b5f,1,
,2022-04-12 22:00:00.000,,100003,,2024-01-11 21:14:17.324,2024-01-11 21:14:17.324,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":30383}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-12 22:00:00.000,a2a2d34e-d63f-4094-9f58-387cadcc41fb,1,
,2022-04-08 22:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15324}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-08 22:00:00.000,413663ef-996d-4bac-8e3b-7bdcc9f9b6d3,1,
,2022-04-21 22:00:00.000,,100003,,2024-01-11 21:14:17.325,2024-01-11 21:14:17.325,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":27562}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-21 22:00:00.000,24c91276-03ef-497f-b833-c77800f364cc,1,
,2022-04-07 22:00:00.000,,100003,,2024-01-11 21:14:17.323,2024-01-11 21:14:17.323,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":25290}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-04-07 22:00:00.000,9edeef13-2acd-40e5-81f0-73e19c13ec10,1,
,2022-05-03 22:00:00.000,,100003,,2024-01-11 21:14:17.326,2024-01-11 21:14:17.326,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":15116}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-05-03 22:00:00.000,65cf7649-8140-46d8-ac7c-e01673a98b78,1,
,2022-05-06 22:00:00.000,,100003,,2024-01-11 21:14:17.326,2024-01-11 21:14:17.326,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":17963}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-05-06 22:00:00.000,28f620e2-650f-4679-9ec7-61aeb9139409,1,
,2022-05-10 22:00:00.000,,100003,,2024-01-11 21:14:17.327,2024-01-11 21:14:17.327,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":12800,""mValue"":21609}",CdeuO5Zn7i,com.sec.android.app.shealth,tracker.pedometer,2022-05-10 22:00:00.000,107124b6-973c-428f-af89-2692c66f6885,1,
